recording_id,compression_type,source_dataset,label,attack_type
common_voice_he_39446478,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263870,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940016,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39642817,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40978574,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39634871,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39538749,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676124,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196697,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609251,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211756,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934752,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545494,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960253,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211809,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897632,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39562286,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616667,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333365,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831236,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553478,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39598787,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39560964,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130988,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38800507,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553480,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592628,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814539,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38104821,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43454841,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131031,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211184,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38744440,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41019457,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38800497,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869331,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814540,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625392,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333368,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38994381,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39675831,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446666,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38169211,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211229,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605179,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43313118,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38614010,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597159,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658854,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835593,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514663,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39925731,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940028,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43512762,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211611,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39890644,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38756675,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38142072,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626006,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753226,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211581,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379888,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658885,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263869,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39772248,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869368,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38169212,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39543715,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40978592,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677283,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597156,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39578605,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848996,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39319655,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753480,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597836,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39334319,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831351,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43313191,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38751704,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39029325,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597222,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686760,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39560965,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211700,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39546122,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39427330,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39948413,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179855,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609521,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831246,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592627,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553468,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39456924,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40978535,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753519,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39939996,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860873,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39772257,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38746111,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960227,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625398,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597129,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39918059,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686305,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666439,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38751703,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889032,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39027956,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666685,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039804,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934728,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605157,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179823,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616747,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39318885,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597200,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514675,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39891427,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39784745,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39500359,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38196125,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43453185,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39796039,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38614007,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960229,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625756,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972328,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869359,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179874,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43454839,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666780,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848943,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39883420,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960186,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38751688,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317653,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154499,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38635203,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327147,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616806,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38737330,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130945,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753767,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616791,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592598,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39515525,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616664,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889041,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327096,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553641,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625412,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771292,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43466115,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625450,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40972188,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38638990,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39673764,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39500358,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934736,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39844327,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38883186,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616583,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498341,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835587,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39560992,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904493,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814520,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676108,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333478,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43313172,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131113,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605178,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446575,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831344,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39029320,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667196,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39971095,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838445,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934733,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972327,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39828744,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498355,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848950,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849013,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333460,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38169213,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831237,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838491,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545497,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211734,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616636,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43281946,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38816544,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771176,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39578642,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333449,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831252,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39970493,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446645,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333434,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39903465,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261453,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39785400,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40909688,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609444,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39341260,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972379,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605165,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904490,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317678,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179834,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180020,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625466,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179847,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38751685,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130941,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39675868,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38303149,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38078786,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039809,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131072,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667195,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130995,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131120,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753281,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39836667,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39883423,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658837,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39755015,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616762,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39828676,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280341,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889053,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379429,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131022,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771209,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753656,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39888984,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39931078,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130931,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38614003,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39772247,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154392,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131078,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317999,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39501230,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41066670,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972364,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196653,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131016,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771315,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154333,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131091,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131033,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39539860,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753766,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457294,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771230,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666683,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327138,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40972203,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379886,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39501196,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626070,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211823,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545490,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131159,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179982,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616745,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869330,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131086,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666441,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666667,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972342,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666651,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131139,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39516146,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39948410,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39185957,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38824085,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261399,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616929,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972313,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937270,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38824088,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179997,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38569696,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940039,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39697769,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39772250,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154564,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40858575,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39028786,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831343,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666662,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38568964,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553708,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130952,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869364,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626005,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686283,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686720,mp3,selected_hebrew,bonafide,bonafide
